LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
LUX,ROADACCID,INJURE,NBR,A,2002,1103,
LUX,ROADACCID,INJURE,NBR,A,2003,1052,
LUX,ROADACCID,INJURE,NBR,A,2004,990,
LUX,ROADACCID,INJURE,NBR,A,2005,1053,
LUX,ROADACCID,INJURE,NBR,A,2006,1089,
LUX,ROADACCID,INJURE,NBR,A,2007,1326,
LUX,ROADACCID,INJURE,NBR,A,2008,1239,
LUX,ROADACCID,INJURE,NBR,A,2009,1156,
LUX,ROADACCID,INJURE,NBR,A,2010,1185,
LUX,ROADACCID,INJURE,NBR,A,2011,1308,
LUX,ROADACCID,INJURE,NBR,A,2012,1378,
LUX,ROADACCID,INJURE,NBR,A,2013,1252,
LUX,ROADACCID,INJURE,NBR,A,2014,1226,
LUX,ROADACCID,INJURE,NBR,A,2015,1348,
LUX,ROADACCID,INJURE,NBR,A,2016,1203,
LUX,ROADACCID,INJURE,NBR,A,2017,1272,
LUX,ROADACCID,INJURE,NBR,A,2018,1218,
HUN,ROADACCID,DEATH,NBR,A,1970,1707,
HUN,ROADACCID,DEATH,NBR,A,1971,1934,
HUN,ROADACCID,DEATH,NBR,A,1972,1923,
HUN,ROADACCID,DEATH,NBR,A,1973,1831,
HUN,ROADACCID,DEATH,NBR,A,1974,1764,
HUN,ROADACCID,DEATH,NBR,A,1975,1904,
HUN,ROADACCID,DEATH,NBR,A,1976,1622,
HUN,ROADACCID,DEATH,NBR,A,1977,1803,
HUN,ROADACCID,DEATH,NBR,A,1978,2018,
HUN,ROADACCID,DEATH,NBR,A,1979,1750,
HUN,ROADACCID,DEATH,NBR,A,1980,1630,
HUN,ROADACCID,DEATH,NBR,A,1981,1603,
HUN,ROADACCID,DEATH,NBR,A,1982,1548,
HUN,ROADACCID,DEATH,NBR,A,1983,1591,
HUN,ROADACCID,DEATH,NBR,A,1984,1590,
HUN,ROADACCID,DEATH,NBR,A,1985,1756,
HUN,ROADACCID,DEATH,NBR,A,1986,1632,
HUN,ROADACCID,DEATH,NBR,A,1987,1573,
HUN,ROADACCID,DEATH,NBR,A,1988,1706,
HUN,ROADACCID,DEATH,NBR,A,1989,2162,
HUN,ROADACCID,DEATH,NBR,A,1990,2432,
HUN,ROADACCID,DEATH,NBR,A,1991,2120,
HUN,ROADACCID,DEATH,NBR,A,1992,2101,
HUN,ROADACCID,DEATH,NBR,A,1993,1678,
HUN,ROADACCID,DEATH,NBR,A,1994,1562,
HUN,ROADACCID,DEATH,NBR,A,1995,1589,
HUN,ROADACCID,DEATH,NBR,A,1996,1370,
HUN,ROADACCID,DEATH,NBR,A,1997,1391,
HUN,ROADACCID,DEATH,NBR,A,1998,1371,
HUN,ROADACCID,DEATH,NBR,A,1999,1306,
HUN,ROADACCID,DEATH,NBR,A,2000,1200,
HUN,ROADACCID,DEATH,NBR,A,2001,1239,
HUN,ROADACCID,DEATH,NBR,A,2002,1429,
HUN,ROADACCID,DEATH,NBR,A,2003,1326,
HUN,ROADACCID,DEATH,NBR,A,2004,1296,
HUN,ROADACCID,DEATH,NBR,A,2005,1278,
HUN,ROADACCID,DEATH,NBR,A,2006,1303,
HUN,ROADACCID,DEATH,NBR,A,2007,1232,
HUN,ROADACCID,DEATH,NBR,A,2008,996,
HUN,ROADACCID,DEATH,NBR,A,2009,822,
HUN,ROADACCID,DEATH,NBR,A,2010,740,
HUN,ROADACCID,DEATH,NBR,A,2011,638,
HUN,ROADACCID,DEATH,NBR,A,2012,605,
HUN,ROADACCID,DEATH,NBR,A,2013,591,
HUN,ROADACCID,DEATH,NBR,A,2014,626,
HUN,ROADACCID,DEATH,NBR,A,2015,644,
HUN,ROADACCID,DEATH,NBR,A,2016,607,
HUN,ROADACCID,DEATH,NBR,A,2017,625,
HUN,ROADACCID,DEATH,NBR,A,2018,633,
HUN,ROADACCID,DEATH,NBR,A,2019,602,
HUN,ROADACCID,DEATH,NBR,A,2020,460,
HUN,ROADACCID,DEATH,NBR,A,2021,544,
RUS,ROADACCID,INJURE,NBR,A,1980,138132,
RUS,ROADACCID,INJURE,NBR,A,1985,148645,
RUS,ROADACCID,INJURE,NBR,A,1986,150356,
RUS,ROADACCID,INJURE,NBR,A,1987,155634,
RUS,ROADACCID,INJURE,NBR,A,1988,176583,
RUS,ROADACCID,INJURE,NBR,A,1989,207628,
RUS,ROADACCID,INJURE,NBR,A,1990,214839,
RUS,ROADACCID,INJURE,NBR,A,1991,214409,
RUS,ROADACCID,INJURE,NBR,A,1992,200026,
RUS,ROADACCID,INJURE,NBR,A,1993,192802,
RUS,ROADACCID,INJURE,NBR,A,1994,189877,
RUS,ROADACCID,INJURE,NBR,A,1995,183926,
RUS,ROADACCID,INJURE,NBR,A,1996,178378,
RUS,ROADACCID,INJURE,NBR,A,1997,177924,
RUS,ROADACCID,INJURE,NBR,A,1998,183846,
RUS,ROADACCID,INJURE,NBR,A,1999,182123,
RUS,ROADACCID,INJURE,NBR,A,2000,179401,
RUS,ROADACCID,INJURE,NBR,A,2001,187790,
RUS,ROADACCID,INJURE,NBR,A,2002,215678,
RUS,ROADACCID,INJURE,NBR,A,2003,243919,
RUS,ROADACCID,INJURE,NBR,A,2004,251386,
RUS,ROADACCID,INJURE,NBR,A,2005,274864,
RUS,ROADACCID,INJURE,NBR,A,2006,285362,
RUS,ROADACCID,INJURE,NBR,A,2007,292206,
RUS,ROADACCID,INJURE,NBR,A,2008,270883,
RUS,ROADACCID,INJURE,NBR,A,2009,255484,
RUS,ROADACCID,INJURE,NBR,A,2010,250635,
RUS,ROADACCID,INJURE,NBR,A,2011,251848,
RUS,ROADACCID,INJURE,NBR,A,2012,258618,
RUS,ROADACCID,INJURE,NBR,A,2013,258437,
RUS,ROADACCID,INJURE,NBR,A,2014,251793,
RUS,ROADACCID,INJURE,NBR,A,2015,231197,
RUS,ROADACCID,INJURE,NBR,A,2016,221140,
RUS,ROADACCID,INJURE,NBR,A,2017,215374,
RUS,ROADACCID,INJURE,NBR,A,2018,214853,
RUS,ROADACCID,INJURE,NBR,A,2019,210877,
RUS,ROADACCID,INJURE,NBR,A,2020,183040,
GEO,ROADACCID,DEATH,NBR,A,1970,795,
GEO,ROADACCID,DEATH,NBR,A,1971,745,
GEO,ROADACCID,DEATH,NBR,A,1972,672,
GEO,ROADACCID,DEATH,NBR,A,1973,719,
GEO,ROADACCID,DEATH,NBR,A,1974,700,
GEO,ROADACCID,DEATH,NBR,A,1975,845,
GEO,ROADACCID,DEATH,NBR,A,1976,817,
GEO,ROADACCID,DEATH,NBR,A,1977,925,
GEO,ROADACCID,DEATH,NBR,A,1978,969,
GEO,ROADACCID,DEATH,NBR,A,1979,985,
GEO,ROADACCID,DEATH,NBR,A,1980,902,
GEO,ROADACCID,DEATH,NBR,A,1981,897,
GEO,ROADACCID,DEATH,NBR,A,1982,894,
GEO,ROADACCID,DEATH,NBR,A,1983,822,
GEO,ROADACCID,DEATH,NBR,A,1984,719,
GEO,ROADACCID,DEATH,NBR,A,1985,660,
GEO,ROADACCID,DEATH,NBR,A,1986,645,
GEO,ROADACCID,DEATH,NBR,A,1987,622,
GEO,ROADACCID,DEATH,NBR,A,1988,658,
GEO,ROADACCID,DEATH,NBR,A,1989,797,
GEO,ROADACCID,DEATH,NBR,A,1990,1067,
GEO,ROADACCID,DEATH,NBR,A,1991,1145,
GEO,ROADACCID,DEATH,NBR,A,1992,883,
GEO,ROADACCID,DEATH,NBR,A,1993,542,
GEO,ROADACCID,DEATH,NBR,A,1994,494,
GEO,ROADACCID,DEATH,NBR,A,1995,450,
GEO,ROADACCID,DEATH,NBR,A,1996,437,
GEO,ROADACCID,DEATH,NBR,A,1997,449,
GEO,ROADACCID,DEATH,NBR,A,1998,466,
GEO,ROADACCID,DEATH,NBR,A,1999,539,
GEO,ROADACCID,DEATH,NBR,A,2000,500,
GEO,ROADACCID,DEATH,NBR,A,2001,558,
GEO,ROADACCID,DEATH,NBR,A,2002,515,
GEO,ROADACCID,DEATH,NBR,A,2003,572,
GEO,ROADACCID,DEATH,NBR,A,2004,637,
GEO,ROADACCID,DEATH,NBR,A,2005,581,
GEO,ROADACCID,DEATH,NBR,A,2006,675,
GEO,ROADACCID,DEATH,NBR,A,2007,737,
GEO,ROADACCID,DEATH,NBR,A,2008,867,
GEO,ROADACCID,DEATH,NBR,A,2009,738,
GEO,ROADACCID,DEATH,NBR,A,2010,685,
GEO,ROADACCID,DEATH,NBR,A,2011,526,
GEO,ROADACCID,DEATH,NBR,A,2012,605,
GEO,ROADACCID,DEATH,NBR,A,2013,514,
GEO,ROADACCID,DEATH,NBR,A,2014,511,
GEO,ROADACCID,DEATH,NBR,A,2015,602,
GEO,ROADACCID,DEATH,NBR,A,2016,581,
GEO,ROADACCID,DEATH,NBR,A,2017,517,
GEO,ROADACCID,DEATH,NBR,A,2018,459,
GEO,ROADACCID,DEATH,NBR,A,2019,481,
GEO,ROADACCID,DEATH,NBR,A,2020,450,
GEO,ROADACCID,DEATH,NBR,A,2021,449,
LTU,ROADACCID,INJURE,NBR,A,1970,4264,
LTU,ROADACCID,INJURE,NBR,A,1971,4428,
LTU,ROADACCID,INJURE,NBR,A,1972,4342,
LTU,ROADACCID,INJURE,NBR,A,1973,4383,
LTU,ROADACCID,INJURE,NBR,A,1974,4540,
LTU,ROADACCID,INJURE,NBR,A,1975,5220,
LTU,ROADACCID,INJURE,NBR,A,1976,4939,
LTU,ROADACCID,INJURE,NBR,A,1977,5046,
LTU,ROADACCID,INJURE,NBR,A,1978,4777,
LTU,ROADACCID,INJURE,NBR,A,1979,4099,
LTU,ROADACCID,INJURE,NBR,A,1980,4730,
LTU,ROADACCID,INJURE,NBR,A,1981,4762,
LTU,ROADACCID,INJURE,NBR,A,1982,4533,
LTU,ROADACCID,INJURE,NBR,A,1983,4666,
LTU,ROADACCID,INJURE,NBR,A,1984,4570,
LTU,ROADACCID,INJURE,NBR,A,1985,4500,
LTU,ROADACCID,INJURE,NBR,A,1986,4626,
LTU,ROADACCID,INJURE,NBR,A,1987,4690,
LTU,ROADACCID,INJURE,NBR,A,1988,5285,
LTU,ROADACCID,INJURE,NBR,A,1989,5961,
LTU,ROADACCID,INJURE,NBR,A,1990,5491,
LTU,ROADACCID,INJURE,NBR,A,1991,6638,
LTU,ROADACCID,INJURE,NBR,A,1992,4251,
LTU,ROADACCID,INJURE,NBR,A,1993,4556,
LTU,ROADACCID,INJURE,NBR,A,1994,4146,
LTU,ROADACCID,INJURE,NBR,A,1995,4509,
LTU,ROADACCID,INJURE,NBR,A,1996,5223,
LTU,ROADACCID,INJURE,NBR,A,1997,6197,
LTU,ROADACCID,INJURE,NBR,A,1998,7667,
LTU,ROADACCID,INJURE,NBR,A,1999,7696,
LTU,ROADACCID,INJURE,NBR,A,2000,6960,
LTU,ROADACCID,INJURE,NBR,A,2001,7103,
LTU,ROADACCID,INJURE,NBR,A,2002,7428,
LTU,ROADACCID,INJURE,NBR,A,2003,7266,
LTU,ROADACCID,INJURE,NBR,A,2004,7862,
LTU,ROADACCID,INJURE,NBR,A,2005,8466,
LTU,ROADACCID,INJURE,NBR,A,2006,8252,
LTU,ROADACCID,INJURE,NBR,A,2007,8043,
LTU,ROADACCID,INJURE,NBR,A,2008,5818,
LTU,ROADACCID,INJURE,NBR,A,2009,4426,
LTU,ROADACCID,INJURE,NBR,A,2010,4230,
LTU,ROADACCID,INJURE,NBR,A,2011,3919,
LTU,ROADACCID,INJURE,NBR,A,2012,3951,
LTU,ROADACCID,INJURE,NBR,A,2013,4007,
LTU,ROADACCID,INJURE,NBR,A,2014,3747,
LTU,ROADACCID,INJURE,NBR,A,2015,3594,
LTU,ROADACCID,INJURE,NBR,A,2016,3749,
LTU,ROADACCID,INJURE,NBR,A,2017,3561,
LTU,ROADACCID,INJURE,NBR,A,2018,3390,
LTU,ROADACCID,INJURE,NBR,A,2019,3769,
LTU,ROADACCID,INJURE,NBR,A,2020,3174,
LTU,ROADACCID,INJURE,NBR,A,2021,3283,
MLT,ROADACCID,INJURE,NBR,A,1999,1134,
MLT,ROADACCID,INJURE,NBR,A,2000,1169,
MLT,ROADACCID,INJURE,NBR,A,2001,1215,
MLT,ROADACCID,INJURE,NBR,A,2002,1296,
MLT,ROADACCID,INJURE,NBR,A,2003,1171,
MLT,ROADACCID,INJURE,NBR,A,2004,1268,
MLT,ROADACCID,INJURE,NBR,A,2005,1140,
MLT,ROADACCID,INJURE,NBR,A,2006,1186,
MLT,ROADACCID,INJURE,NBR,A,2007,1195,
MLT,ROADACCID,INJURE,NBR,A,2008,1157,
MLT,ROADACCID,INJURE,NBR,A,2009,1048,
MLT,ROADACCID,INJURE,NBR,A,2010,1064,
MLT,ROADACCID,INJURE,NBR,A,2011,1560,
MLT,ROADACCID,INJURE,NBR,A,2012,1590,
MLT,ROADACCID,INJURE,NBR,A,2013,1564,
MLT,ROADACCID,INJURE,NBR,A,2014,1786,
MLT,ROADACCID,INJURE,NBR,A,2015,1700,
MLT,ROADACCID,INJURE,NBR,A,2016,1829,
MLT,ROADACCID,INJURE,NBR,A,2017,1854,
UKR,ROADACCID,INJURE,NBR,A,1970,24727,
UKR,ROADACCID,INJURE,NBR,A,1971,25895,
UKR,ROADACCID,INJURE,NBR,A,1972,25938,
UKR,ROADACCID,INJURE,NBR,A,1973,26375,
UKR,ROADACCID,INJURE,NBR,A,1974,12160,
UKR,ROADACCID,INJURE,NBR,A,1975,13530,
UKR,ROADACCID,INJURE,NBR,A,1976,37617,
UKR,ROADACCID,INJURE,NBR,A,1977,37374,
UKR,ROADACCID,INJURE,NBR,A,1978,37925,
UKR,ROADACCID,INJURE,NBR,A,1979,38330,
UKR,ROADACCID,INJURE,NBR,A,1980,38767,
UKR,ROADACCID,INJURE,NBR,A,1983,40254,
UKR,ROADACCID,INJURE,NBR,A,1984,40622,
UKR,ROADACCID,INJURE,NBR,A,1985,39999,
UKR,ROADACCID,INJURE,NBR,A,1986,39746,
UKR,ROADACCID,INJURE,NBR,A,1987,39711,
UKR,ROADACCID,INJURE,NBR,A,1988,42461,
UKR,ROADACCID,INJURE,NBR,A,1989,50552,
UKR,ROADACCID,INJURE,NBR,A,1990,53451,
UKR,ROADACCID,INJURE,NBR,A,1991,49847,
UKR,ROADACCID,INJURE,NBR,A,1992,48989,
UKR,ROADACCID,INJURE,NBR,A,1993,43453,
UKR,ROADACCID,INJURE,NBR,A,1994,45881,
UKR,ROADACCID,INJURE,NBR,A,1995,46943,
UKR,ROADACCID,INJURE,NBR,A,1996,44101,
UKR,ROADACCID,INJURE,NBR,A,1997,41964,
UKR,ROADACCID,INJURE,NBR,A,1998,40174,
UKR,ROADACCID,INJURE,NBR,A,1999,38277,
UKR,ROADACCID,INJURE,NBR,A,2000,36636,
UKR,ROADACCID,INJURE,NBR,A,2001,38196,
UKR,ROADACCID,INJURE,NBR,A,2002,37916,
UKR,ROADACCID,INJURE,NBR,A,2003,47458,
UKR,ROADACCID,INJURE,NBR,A,2004,53636,
UKR,ROADACCID,INJURE,NBR,A,2005,55999,
UKR,ROADACCID,INJURE,NBR,A,2006,60018,
UKR,ROADACCID,INJURE,NBR,A,2007,78528,
UKR,ROADACCID,INJURE,NBR,A,2008,63254,
UKR,ROADACCID,INJURE,NBR,A,2009,45675,
UKR,ROADACCID,INJURE,NBR,A,2010,38975,
UKR,ROADACCID,INJURE,NBR,A,2011,38178,
UKR,ROADACCID,INJURE,NBR,A,2012,37519,
UKR,ROADACCID,INJURE,NBR,A,2013,37521,
UKR,ROADACCID,INJURE,NBR,A,2014,32009,B
UKR,ROADACCID,INJURE,NBR,A,2015,31600,
UKR,ROADACCID,INJURE,NBR,A,2016,33613,
UKR,ROADACCID,INJURE,NBR,A,2017,34677,
LVA,ROADACCID,INJURE,NBR,A,1970,4323,
LVA,ROADACCID,INJURE,NBR,A,1971,4170,
LVA,ROADACCID,INJURE,NBR,A,1972,3865,
LVA,ROADACCID,INJURE,NBR,A,1973,3817,
LVA,ROADACCID,INJURE,NBR,A,1974,3979,
LVA,ROADACCID,INJURE,NBR,A,1975,4358,
LVA,ROADACCID,INJURE,NBR,A,1976,4100,
LVA,ROADACCID,INJURE,NBR,A,1977,4212,
LVA,ROADACCID,INJURE,NBR,A,1978,4042,
LVA,ROADACCID,INJURE,NBR,A,1979,4030,
LVA,ROADACCID,INJURE,NBR,A,1980,3894,
LVA,ROADACCID,INJURE,NBR,A,1981,3808,
LVA,ROADACCID,INJURE,NBR,A,1982,3755,
LVA,ROADACCID,INJURE,NBR,A,1983,3926,
LVA,ROADACCID,INJURE,NBR,A,1984,4026,
LVA,ROADACCID,INJURE,NBR,A,1985,4164,
LVA,ROADACCID,INJURE,NBR,A,1986,4088,
LVA,ROADACCID,INJURE,NBR,A,1987,4008,
LVA,ROADACCID,INJURE,NBR,A,1988,4578,
LVA,ROADACCID,INJURE,NBR,A,1989,4987,
LVA,ROADACCID,INJURE,NBR,A,1990,4716,
LVA,ROADACCID,INJURE,NBR,A,1991,4543,
LVA,ROADACCID,INJURE,NBR,A,1992,3766,
LVA,ROADACCID,INJURE,NBR,A,1993,3721,
LVA,ROADACCID,INJURE,NBR,A,1994,4380,
LVA,ROADACCID,INJURE,NBR,A,1995,4903,
LVA,ROADACCID,INJURE,NBR,A,1996,4324,
LVA,ROADACCID,INJURE,NBR,A,1997,4674,
LVA,ROADACCID,INJURE,NBR,A,1998,5414,
LVA,ROADACCID,INJURE,NBR,A,1999,5244,
LVA,ROADACCID,INJURE,NBR,A,2000,5449,
LVA,ROADACCID,INJURE,NBR,A,2001,5852,
LVA,ROADACCID,INJURE,NBR,A,2002,6300,
LVA,ROADACCID,INJURE,NBR,A,2003,6639,
LVA,ROADACCID,INJURE,NBR,A,2004,6416,
LVA,ROADACCID,INJURE,NBR,A,2005,5600,
LVA,ROADACCID,INJURE,NBR,A,2006,5404,
LVA,ROADACCID,INJURE,NBR,A,2007,6088,
LVA,ROADACCID,INJURE,NBR,A,2008,5408,
LVA,ROADACCID,INJURE,NBR,A,2009,3930,
LVA,ROADACCID,INJURE,NBR,A,2010,4023,
LVA,ROADACCID,INJURE,NBR,A,2011,4224,
LVA,ROADACCID,INJURE,NBR,A,2012,4179,
LVA,ROADACCID,INJURE,NBR,A,2013,4338,
LVA,ROADACCID,INJURE,NBR,A,2014,4603,
LVA,ROADACCID,INJURE,NBR,A,2015,4566,
LVA,ROADACCID,INJURE,NBR,A,2016,4648,
LVA,ROADACCID,INJURE,NBR,A,2017,4818,
LVA,ROADACCID,INJURE,NBR,A,2018,4795,
LVA,ROADACCID,INJURE,NBR,A,2019,4553,
LVA,ROADACCID,INJURE,NBR,A,2020,4064,
LVA,ROADACCID,INJURE,NBR,A,2021,3998,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,1998,10095,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,1999,11456,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2000,12654,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2001,13372,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2002,14062,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2003,13979,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2004,15643,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2005,15584,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2006,15549,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2007,16138,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2008,15007,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2009,14877,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2010,13727,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2011,14624,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2012,14546,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2013,14070,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2014,14473,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2015,15504,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2016,15017,
MLT,ROADACCID,ACCIDENTCASUAL,NBR,A,2017,15003,
CHE,ROADACCID,DEATH,1000000HAB,A,1994,9.708605986,
CHE,ROADACCID,DEATH,1000000HAB,A,1995,9.82858633,
CHE,ROADACCID,DEATH,1000000HAB,A,1996,8.710591995,
CHE,ROADACCID,DEATH,1000000HAB,A,1997,8.280544276,
CHE,ROADACCID,DEATH,1000000HAB,A,1998,8.396623292,
CHE,ROADACCID,DEATH,1000000HAB,A,1999,8.16070457,
CHE,ROADACCID,DEATH,1000000HAB,A,2000,8.240247764,
CHE,ROADACCID,DEATH,1000000HAB,A,2001,7.524356647,
CHE,ROADACCID,DEATH,1000000HAB,A,2002,7.042105614,
CHE,ROADACCID,DEATH,1000000HAB,A,2003,7.439704668,
CHE,ROADACCID,DEATH,1000000HAB,A,2004,6.901568077,
CHE,ROADACCID,DEATH,1000000HAB,A,2005,5.499444341,
CHE,ROADACCID,DEATH,1000000HAB,A,2006,4.943923877,
CHE,ROADACCID,DEATH,1000000HAB,A,2007,5.085340354,
CHE,ROADACCID,DEATH,1000000HAB,A,2008,4.668085399,
CHE,ROADACCID,DEATH,1000000HAB,A,2009,4.50681323,
CHE,ROADACCID,DEATH,1000000HAB,A,2010,4.178962337,
CHE,ROADACCID,DEATH,1000000HAB,A,2011,4.044285942,
CHE,ROADACCID,DEATH,1000000HAB,A,2012,4.239163342,
CHE,ROADACCID,DEATH,1000000HAB,A,2013,3.325361531,
CHE,ROADACCID,DEATH,1000000HAB,A,2014,2.967522481,
CHE,ROADACCID,DEATH,1000000HAB,A,2015,3.054671619,
CHE,ROADACCID,DEATH,1000000HAB,A,2016,2.579616397,
CHE,ROADACCID,DEATH,1000000HAB,A,2017,2.721300924,
CHE,ROADACCID,DEATH,1000000HAB,A,2018,2.736563269,
CHE,ROADACCID,DEATH,1000000HAB,A,2019,2.180686811,
CHE,ROADACCID,DEATH,1000000HAB,A,2020,2.628360988,
CHE,ROADACCID,DEATH,1000000HAB,A,2021,2.299452397,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1970,11439,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1971,11465,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1972,11553,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1973,11395,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1974,10359,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1975,10337,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1976,8630,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1977,8288,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1978,7001,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1979,6938,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1980,6790,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1981,7173,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1982,7402,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1983,7673,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1984,7543,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1985,7759,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1986,8708,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1987,8636,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1988,9569,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1989,9682,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1990,10175,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1991,9374,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1992,7882,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1993,6147,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1994,6245,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1995,7812,B
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1996,7274,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1997,6980,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1998,6902,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,1999,6997,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2000,6633,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2001,6451,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2002,6196,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2003,6907,B
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2004,6767,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2005,7022,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2006,6740,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2007,6657,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2008,6881,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2009,6414,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2010,6072,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2011,6408,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2012,5725,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2013,5334,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2014,5324,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2015,5185,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2016,4752,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2017,4432,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2018,4312,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2019,4002,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2020,3608,
FIN,ROADACCID,ACCIDENTCASUAL,NBR,A,2021,3225,P
CZE,ROADACCID,DEATH,NBR,A,1993,1524,
CZE,ROADACCID,DEATH,NBR,A,1994,1637,
CZE,ROADACCID,DEATH,NBR,A,1995,1588,
CZE,ROADACCID,DEATH,NBR,A,1996,1568,
CZE,ROADACCID,DEATH,NBR,A,1997,1597,
CZE,ROADACCID,DEATH,NBR,A,1998,1360,
CZE,ROADACCID,DEATH,NBR,A,1999,1455,
CZE,ROADACCID,DEATH,NBR,A,2000,1486,
CZE,ROADACCID,DEATH,NBR,A,2001,1334,
CZE,ROADACCID,DEATH,NBR,A,2002,1431,
CZE,ROADACCID,DEATH,NBR,A,2003,1447,
CZE,ROADACCID,DEATH,NBR,A,2004,1382,
CZE,ROADACCID,DEATH,NBR,A,2005,1286,
CZE,ROADACCID,DEATH,NBR,A,2006,1063,
CZE,ROADACCID,DEATH,NBR,A,2007,1222,
CZE,ROADACCID,DEATH,NBR,A,2008,1076,
CZE,ROADACCID,DEATH,NBR,A,2009,901,
CZE,ROADACCID,DEATH,NBR,A,2010,802,
CZE,ROADACCID,DEATH,NBR,A,2011,773,
CZE,ROADACCID,DEATH,NBR,A,2012,742,
CZE,ROADACCID,DEATH,NBR,A,2013,654,
CZE,ROADACCID,DEATH,NBR,A,2014,688,
CZE,ROADACCID,DEATH,NBR,A,2015,738,
CZE,ROADACCID,DEATH,NBR,A,2016,611,
CZE,ROADACCID,DEATH,NBR,A,2017,577,
CZE,ROADACCID,DEATH,NBR,A,2018,656,
CZE,ROADACCID,DEATH,NBR,A,2019,618,
CZE,ROADACCID,DEATH,NBR,A,2020,518,
CZE,ROADACCID,DEATH,NBR,A,2021,532,
MDA,ROADACCID,DEATH,NBR,A,1970,585,
MDA,ROADACCID,DEATH,NBR,A,1971,647,
